,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
1435,RTNINFRA,EQ,2.7,2.7,2.6,2.65,2.65,2.65,180659,479399.5,26-APR-2019,137,INE834M01019
1436,RTNPOWER,EQ,2.7,2.75,2.7,2.75,2.7,2.7,705350,1923467.25,26-APR-2019,342,INE399K01017
1437,RUBYMILLS,EQ,263.3,266.5,262.0,262.35,262.0,264.2,463,122082.85,26-APR-2019,93,INE301D01026
1438,RUCHINFRA,BE,2.9,2.9,2.75,2.8,2.9,2.8,20021,56368.1,26-APR-2019,57,INE413B01023
1439,RUCHIRA,EQ,100.8,100.8,98.5,99.4,98.9,98.65,25330,2514060.25,26-APR-2019,520,INE803H01014
1440,RUCHISOYA,EQ,6.95,7.5,6.8,7.2,7.3,6.85,12213472,87628875.55,26-APR-2019,9988,INE619A01027
1441,RUPA,EQ,330.05,332.35,324.5,327.75,330.0,330.0,10824,3542489.3,26-APR-2019,470,INE895B01021
1442,RUSHIL,EQ,619.95,624.9,585.2,594.9,595.0,616.45,45278,27581875.3,26-APR-2019,1694,INE573K01017
1443,RVNL,EQ,23.5,23.65,22.95,23.05,23.05,23.5,7087998,164067960.85,26-APR-2019,14246,INE415G01027
1444,SABEVENTS,EQ,1.45,1.45,1.45,1.45,1.45,1.5,48,69.6,26-APR-2019,1,INE860T01019
1445,SABTN,BE,4.5,4.7,4.5,4.55,4.5,4.7,62173,288794.85,26-APR-2019,20,INE416A01036
1446,SADBHAV,EQ,238.0,243.5,237.1,240.35,240.5,237.1,722452,173174529.95,26-APR-2019,1794,INE226H01026
1447,SADBHIN,EQ,87.0,87.4,83.5,83.9,83.5,86.5,4563,387484.45,26-APR-2019,93,INE764L01010
1448,SAGARDEEP,BE,52.85,54.65,50.25,52.85,50.25,52.85,3881,205502.65,26-APR-2019,104,INE976T01013
1449,SAGCEM,EQ,620.0,635.0,620.0,631.2,630.15,630.75,1744,1095773.75,26-APR-2019,169,INE229C01013
1450,SAIL,EQ,56.7,58.5,56.4,56.7,56.75,56.45,32374526,1854015241.3,26-APR-2019,45315,INE114A01011
1451,SAKAR,EQ,65.5,67.0,64.1,64.1,64.1,65.0,3135,204767.35,26-APR-2019,100,INE732S01012
1452,SAKETH,SM,111.0,111.0,111.0,111.0,111.0,106.5,18000,1998000.0,26-APR-2019,1,INE869Y01010
1453,SAKHTISUG,BE,11.0,11.3,10.9,10.95,10.95,11.1,22092,242604.85,26-APR-2019,63,INE623A01011
1454,SAKSOFT,EQ,283.25,287.0,281.0,285.6,283.2,283.45,1010,285965.65,26-APR-2019,84,INE667G01015
1455,SAKUMA,EQ,32.35,32.35,31.1,31.35,31.2,31.75,196244,6195516.15,26-APR-2019,785,INE190H01024
1456,SALASAR,EQ,213.45,213.5,210.0,211.6,212.0,210.3,33929,7167538.65,26-APR-2019,338,INE170V01019
1457,SALONA,EQ,93.5,96.8,87.0,88.15,87.0,95.0,7128,642607.8,26-APR-2019,198,INE498E01010
1458,SALSTEEL,EQ,4.85,4.95,4.65,4.85,4.8,4.85,6869,33180.5,26-APR-2019,43,INE658G01014
1459,SALZERELEC,EQ,125.75,126.2,122.4,124.9,126.1,124.4,2433,304090.4,26-APR-2019,110,INE457F01013
1460,SAMBHAAV,EQ,4.35,4.35,4.2,4.3,4.35,4.35,30236,129807.2,26-APR-2019,45,INE699B01027
1461,SANCO,EQ,14.05,14.4,13.9,14.2,14.0,14.2,24437,346416.0,26-APR-2019,72,INE782L01012
1462,SANDESH,EQ,727.95,728.95,710.0,714.75,715.85,721.65,342,245621.0,26-APR-2019,91,INE583B01015
1463,SANDHAR,EQ,270.05,271.2,269.95,270.25,270.1,270.45,13985,3777331.8,26-APR-2019,211,INE278H01035
1464,SANGAMIND,EQ,62.05,63.35,60.2,60.9,60.9,62.55,4403,269309.75,26-APR-2019,107,INE495C01010
1465,SANGHIIND,EQ,63.4,63.75,61.2,62.5,62.6,63.35,48928,3082876.35,26-APR-2019,511,INE999B01013
1466,SANGHVIFOR,EQ,24.65,24.65,23.25,23.3,23.9,23.85,158,3762.8,26-APR-2019,12,INE263L01013
1467,SANGHVIMOV,EQ,130.35,133.5,126.4,130.6,133.5,130.3,10024,1301933.3,26-APR-2019,416,INE989A01024
1468,SANGINITA,SM,65.0,65.0,65.0,65.0,65.0,63.5,30000,1950000.0,26-APR-2019,5,INE753W01010
1469,SANOFI,EQ,5624.0,5695.0,5601.0,5643.1,5622.3,5615.15,14683,82685396.3,26-APR-2019,1165,INE058A01010
1470,SANWARIA,EQ,8.75,8.85,8.55,8.8,8.8,8.7,970562,8438747.35,26-APR-2019,996,INE890C01046
1471,SARDAEN,EQ,283.9,288.0,280.05,284.45,285.5,279.3,9787,2787012.4,26-APR-2019,363,INE385C01013
1472,SAREGAMA,EQ,568.3,571.75,551.4,561.05,560.25,568.45,14274,8054832.4,26-APR-2019,806,INE979A01017
1473,SARLAPOLY,EQ,24.45,25.25,24.05,24.7,24.55,24.6,22129,544749.2,26-APR-2019,130,INE453D01025
1474,SARVESHWAR,SM,35.8,35.8,35.8,35.8,35.8,35.7,3200,114560.0,26-APR-2019,2,INE324X01018
1475,SASKEN,EQ,755.25,769.55,755.25,764.2,765.9,756.55,33790,25830266.6,26-APR-2019,1926,INE231F01020
1476,SASTASUNDR,EQ,120.0,121.45,120.0,120.0,120.0,119.2,2021,243994.05,26-APR-2019,25,INE019J01013
1477,SATIN,EQ,335.85,337.15,325.0,327.6,325.0,337.25,7823,2590544.8,26-APR-2019,700,INE836B01017
1478,SBIETFQLTY,EQ,97.98,98.46,97.98,98.32,98.46,98.16,227,22300.07,26-APR-2019,14,INF200KA1WX6
1479,SBILIFE,EQ,625.0,644.8,625.0,637.25,633.3,614.35,2193690,1398286372.75,26-APR-2019,104424,INE123W01016
1480,SBIN,EQ,306.9,313.5,306.6,312.5,311.9,306.2,14987906,4647450577.6,26-APR-2019,101049,INE062A01020
1481,SBIN,N2,10664.0,10676.0,10659.0,10659.52,10660.0,10625.0,60,639679.0,26-APR-2019,11,INE062A08025
1482,SBIN,N5,11062.0,11063.0,11025.1,11048.72,11055.0,11043.0,409,4518329.31,26-APR-2019,60,INE062A08058
1483,SBIN,N6,10751.01,10751.01,10711.01,10711.01,10711.01,10640.0,2,21462.02,26-APR-2019,2,INE062A08066
1484,SCAPDVR,BE,0.8,0.8,0.75,0.75,0.75,0.8,4850,3792.5,26-APR-2019,8,INE224E01036
1485,SCHAEFFLER,EQ,5519.9,5550.05,5425.05,5464.45,5466.0,5565.75,731,4022757.2,26-APR-2019,191,INE513A01014
1486,SCHAND,EQ,156.0,157.75,154.5,155.6,155.4,154.05,12457,1941445.15,26-APR-2019,475,INE807K01035
1487,SCHNEIDER,EQ,102.05,102.75,100.6,101.1,100.65,101.75,47495,4818896.35,26-APR-2019,784,INE839M01018
1488,SCI,EQ,35.05,35.25,34.75,34.85,34.8,35.05,217480,7601792.55,26-APR-2019,853,INE109A01011
1489,SDAFXIXGR,MF,8.87,8.87,8.37,8.37,8.37,8.8,40000,338404.0,26-APR-2019,12,INF200KA1LU5
1490,SDBL,EQ,161.7,164.4,160.85,163.5,163.0,160.4,24766,4046823.35,26-APR-2019,436,INE480C01012
1491,SEAMECLTD,EQ,473.0,484.7,466.45,470.1,470.0,477.9,13169,6302816.6,26-APR-2019,320,INE497B01018
1492,SELAN,EQ,189.0,189.4,186.2,187.5,186.3,187.6,23971,4503979.8,26-APR-2019,1147,INE818A01017
1493,SELMCL,EQ,1.05,1.1,1.0,1.05,1.05,1.05,109999,115515.3,26-APR-2019,47,INE105I01012
1494,SEPOWER,EQ,4.25,4.25,3.85,3.85,3.85,4.05,9106,35112.65,26-APR-2019,17,INE735M01018
1495,SEQUENT,EQ,71.9,72.5,71.05,71.7,71.3,71.4,124710,8954498.7,26-APR-2019,771,INE807F01027
1496,SERVOTECH,SM,17.0,17.0,17.0,17.0,17.0,18.0,4000,68000.0,26-APR-2019,1,INE782X01017
1497,SESHAPAPER,EQ,944.3,946.75,939.95,941.4,942.0,941.25,2323,2192355.5,26-APR-2019,93,INE630A01016
1498,SETCO,EQ,30.05,30.35,29.35,29.65,29.9,29.75,41995,1246794.1,26-APR-2019,478,INE878E01021
1499,SETFGOLD,EQ,2855.05,2871.9,2855.0,2857.25,2858.0,2858.7,777,2222076.2,26-APR-2019,150,INF200K01099
1500,SETFNIF50,EQ,118.92,120.04,118.74,119.98,119.75,118.72,35944,4294238.3,26-APR-2019,146,INF200KA1FS1
1501,SETFNIFBK,EQ,300.85,303.57,298.5,303.4,302.84,299.54,28529,8593372.77,26-APR-2019,143,INF200KA1580
1502,SETFNN50,EQ,285.22,286.54,284.5,285.11,285.08,285.39,2682,765286.72,26-APR-2019,38,INF200KA1598
1503,SFL,EQ,1352.0,1362.95,1348.1,1355.6,1355.0,1354.9,10956,14860014.6,26-APR-2019,1467,INE916U01025
1504,SGBAUG24,GB,2984.0,3000.0,2970.05,2975.27,2975.0,2984.0,45,134083.9,26-APR-2019,11,IN0020160027
1505,SGBDEC25,GB,2851.01,2890.0,2846.0,2890.0,2890.0,2920.0,45,128791.05,26-APR-2019,5,IN0020170125
1506,SGBDEC26,GB,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,2,6000.0,26-APR-2019,1,IN0020180389
1507,SGBFEB24,GB,2958.0,2975.0,2958.0,2975.0,2975.0,2958.0,80,237600.4,26-APR-2019,8,IN0020150101
1508,SGBJAN26,GB,2852.0,2852.0,2852.0,2852.0,2852.0,3050.0,6,17112.0,26-APR-2019,1,IN0020170166
1509,SGBJAN27,GB,2815.0,2908.0,2815.0,2908.0,2908.0,3000.0,3,8538.0,26-APR-2019,2,IN0020180462
1510,SGBJUL25,GB,2950.0,2960.0,2950.0,2960.0,2960.0,2951.0,77,227160.0,26-APR-2019,4,IN0020170034
1511,SGBMAR24,GB,2980.0,2980.0,2980.0,2980.0,2980.0,2980.0,7,20860.0,26-APR-2019,1,IN0020150119
1512,SGBMAR25,GB,2950.0,2950.0,2950.0,2950.0,2950.0,2960.82,5,14750.0,26-APR-2019,2,IN0020160126
1513,SGBMAY25,GB,3050.0,3050.0,2995.0,2995.0,2995.0,2960.1,40,121450.0,26-APR-2019,2,IN0020170018
1514,SGBMAY26,GB,2925.0,2925.0,2925.0,2925.0,2925.0,2920.0,4,11700.0,26-APR-2019,1,IN0020180033
1515,SGBNOV23,GB,3005.0,3005.0,3005.0,3005.0,3005.0,3000.0,1,3005.0,26-APR-2019,1,IN0020150085
1516,SGBNOV24,GB,2985.0,2990.0,2975.25,2980.0,2980.0,2981.0,373,1111504.94,26-APR-2019,32,IN0020160076
1517,SGBNOV25,GB,2920.0,2920.0,2920.0,2920.0,2920.0,2911.0,2,5840.0,26-APR-2019,1,IN0020170091
1518,SGBNOV26,GB,2805.0,2899.0,2805.0,2899.0,2899.0,2900.0,10,28520.0,26-APR-2019,5,IN0020180314
1519,SGBOCT25IV,GB,2937.0,2960.0,2937.0,2959.0,2959.0,2973.99,85,251028.0,26-APR-2019,6,IN0020170067
1520,SGBSEP24,GB,2951.0,2975.0,2950.01,2965.0,2965.0,2957.99,163,482970.2,26-APR-2019,15,IN0020160043
1521,SGL,EQ,7.3,7.3,7.0,7.15,7.2,7.25,29992,213659.0,26-APR-2019,43,INE353H01010
1522,SHAHALLOYS,EQ,16.0,16.85,15.65,16.4,16.4,16.4,4183,66639.75,26-APR-2019,22,INE640C01011
1523,SHAKTIPUMP,EQ,429.0,429.0,415.2,418.8,417.05,425.5,9131,3854916.75,26-APR-2019,606,INE908D01010
1524,SHALBY,EQ,134.95,134.95,130.05,130.65,130.5,133.0,12785,1679487.4,26-APR-2019,601,INE597J01018
1525,SHALPAINTS,EQ,86.0,86.0,84.0,84.3,84.0,85.15,23823,2022202.4,26-APR-2019,358,INE849C01026
1526,SHANKARA,EQ,526.7,538.75,523.95,527.1,527.8,522.35,154896,82241918.4,26-APR-2019,4699,INE274V01019
1527,SHANTIGEAR,EQ,129.0,130.0,128.05,128.25,128.2,128.05,4908,631325.25,26-APR-2019,119,INE631A01022
1528,SHARDACROP,EQ,375.6,381.05,370.1,375.55,381.05,377.1,3216,1203769.8,26-APR-2019,187,INE221J01015
1529,SHARDAMOTR,EQ,1461.55,1489.95,1461.55,1480.5,1482.0,1476.85,208,307907.55,26-APR-2019,40,INE597I01010
1530,SHARIABEES,EQ,261.37,264.4,261.37,262.09,264.4,260.02,53,13872.77,26-APR-2019,5,INF732E01128
1531,SHEMAROO,EQ,392.8,393.5,384.8,390.85,386.65,396.35,2118,824018.7,26-APR-2019,222,INE363M01019
1532,SHILPAMED,EQ,398.05,416.0,395.9,401.95,403.0,397.4,43871,17797546.15,26-APR-2019,3354,INE790G01031
1533,SHILPI,BZ,1.65,1.65,1.6,1.6,1.6,1.65,11275,18041.0,26-APR-2019,29,INE510K01019
1534,SHIRPUR-G,EQ,21.15,21.25,19.25,19.25,19.25,20.25,346302,7110918.55,26-APR-2019,914,INE196B01016
1535,SHIVAMAUTO,EQ,38.75,38.75,37.55,37.65,37.6,38.6,52294,1976456.25,26-APR-2019,580,INE637H01024
1536,SHIVAMILLS,EQ,49.05,51.5,49.05,50.55,49.75,50.7,4923,249031.55,26-APR-2019,61,INE644Y01017
1537,SHIVATEX,EQ,127.1,130.0,126.1,126.5,126.1,130.0,300,38404.2,26-APR-2019,25,INE705C01020
1538,SHK,EQ,148.05,149.3,145.0,145.75,146.4,148.15,75945,11126560.05,26-APR-2019,2845,INE500L01026
1539,SHOPERSTOP,EQ,458.2,471.3,454.3,468.1,470.0,460.4,41783,19444904.0,26-APR-2019,1532,INE498B01024
1540,SHREECEM,EQ,20000.0,20093.0,19850.0,20015.9,19998.8,19901.8,40592,808818715.15,26-APR-2019,5361,INE070A01015
1541,SHREEPUSHK,EQ,166.0,168.0,163.0,164.1,164.25,165.5,15903,2620624.8,26-APR-2019,575,INE712K01011
1542,SHREERAMA,EQ,6.0,6.15,5.8,5.85,5.8,6.1,18291,108833.6,26-APR-2019,77,INE879A01019
1543,SHRENIK,SM,89.85,89.9,84.9,87.4,85.1,88.0,128125,11384812.5,26-APR-2019,164,INE632X01022
1544,SHREYANIND,EQ,149.0,149.0,144.0,144.85,145.0,145.3,14815,2163058.25,26-APR-2019,386,INE231C01019
1545,SHREYAS,EQ,194.8,196.1,193.3,193.35,193.3,194.0,1346,261320.4,26-APR-2019,72,INE757B01015
1546,SHRIPISTON,BE,1050.0,1050.0,1000.0,1027.0,1027.0,1034.8,67,67437.75,26-APR-2019,7,INE526E01018
1547,SHRIRAMCIT,EQ,1700.0,1725.0,1634.0,1696.45,1680.0,1700.15,11516,19412672.65,26-APR-2019,1789,INE722A01011
1548,SHRIRAMEPC,EQ,8.4,8.45,8.05,8.2,8.15,8.45,14420,118109.3,26-APR-2019,51,INE964H01014
1549,SHUBHLAXMI,SM,98.0,98.0,97.0,97.0,97.0,99.95,8000,780000.0,26-APR-2019,2,INE01Z401013
1550,SHYAMCENT,EQ,6.2,6.2,5.95,6.1,6.15,6.15,876,5302.1,26-APR-2019,30,INE979R01011
1551,SICAGEN,EQ,23.05,23.5,22.4,22.85,22.85,22.9,9781,224225.2,26-APR-2019,133,INE176J01011
1552,SICAL,EQ,124.35,125.15,122.0,123.05,125.0,125.0,4089,506602.8,26-APR-2019,190,INE075B01012
1553,SIEMENS,EQ,1195.0,1197.95,1175.5,1179.1,1178.45,1193.75,544624,645814113.3,26-APR-2019,10499,INE003A01024
1554,SIGIND,EQ,34.55,37.35,33.85,35.85,36.05,35.3,9156,331836.7,26-APR-2019,112,INE529F01035
1555,SIKKO,SM,28.0,32.0,28.0,32.0,32.0,31.0,24000,736000.0,26-APR-2019,5,INE112X01017
1556,SIL,BE,13.5,13.55,13.5,13.5,13.5,13.75,3255,43967.5,26-APR-2019,9,INE173A01025
1557,SILGO,SM,36.5,36.5,36.5,36.5,36.5,36.5,54000,1971000.0,26-APR-2019,3,INE01II01013
1558,SILINV,EQ,174.95,176.0,169.0,171.5,171.5,170.9,1163,199968.0,26-APR-2019,118,INE923A01015
1559,SILVERTUC,SM,122.05,122.05,122.05,122.05,122.05,123.0,1000,122050.0,26-APR-2019,1,INE625X01018
1560,SIMBHALS,EQ,11.15,12.0,11.15,11.8,11.9,11.5,18948,220832.25,26-APR-2019,110,INE748T01016
1561,SIMPLEXINF,EQ,170.0,170.0,165.0,166.9,166.5,167.1,17739,2959448.25,26-APR-2019,527,INE059B01024
1562,SINTEX,EQ,8.4,8.4,8.2,8.25,8.2,8.3,894235,7395183.65,26-APR-2019,1036,INE429C01035
1563,SIRCA,SM,206.0,206.0,205.0,205.0,205.0,205.0,16000,3288000.0,26-APR-2019,3,INE792Z01011
1564,SIS,EQ,837.05,837.05,824.0,827.75,825.2,835.3,333,276244.6,26-APR-2019,84,INE285J01010
1565,SITASHREE,BE,0.6,0.6,0.5,0.55,0.55,0.55,9446,5055.55,26-APR-2019,16,INE686I01011
1566,SITINET,BE,4.05,4.4,4.0,4.35,4.4,4.2,152835,653966.15,26-APR-2019,102,INE965H01011
1567,SIYSIL,EQ,384.0,384.95,357.0,359.45,360.0,380.8,15635,5724689.4,26-APR-2019,964,INE076B01028
1568,SJVN,EQ,23.55,24.4,23.55,24.2,24.3,23.35,1243664,30171405.4,26-APR-2019,2802,INE002L01015
1569,SKFINDIA,EQ,1998.85,1999.05,1967.35,1981.2,1981.0,1990.55,19779,39387189.05,26-APR-2019,598,INE640A01023
1570,SKIL,BE,8.6,9.0,8.3,8.95,8.9,8.6,39901,351734.95,26-APR-2019,74,INE429F01012
1571,SKIPPER,EQ,63.25,63.9,61.6,62.2,62.1,63.05,9835,616998.5,26-APR-2019,249,INE439E01022
1572,SKMEGGPROD,EQ,51.05,51.55,50.5,50.6,50.5,50.9,9388,477506.95,26-APR-2019,113,INE411D01015
1573,SKML,SM,51.4,52.1,51.4,52.1,52.1,64.25,4000,207000.0,26-APR-2019,2,INE672X01010
1574,SMARTLINK,EQ,86.35,86.75,85.55,85.65,85.6,85.7,1199,102889.95,26-APR-2019,38,INE178C01020
1575,SMLISUZU,EQ,794.85,806.25,794.85,800.1,800.05,801.6,6700,5367844.15,26-APR-2019,339,INE294B01019
1576,SMPL,BE,0.4,0.5,0.4,0.5,0.5,0.45,55530,22349.6,26-APR-2019,26,INE215G01021
1577,SMSLIFE,EQ,553.1,560.05,549.85,552.15,552.0,549.15,2830,1574672.05,26-APR-2019,181,INE320X01016
1578,SMSPHARMA,EQ,61.5,62.2,60.9,61.15,61.4,61.3,26098,1606803.05,26-APR-2019,238,INE812G01025
1579,SMVD,SM,15.5,15.5,15.5,15.5,15.5,16.0,2000,31000.0,26-APR-2019,1,INE702Y01013
1580,SNOWMAN,EQ,33.7,34.05,33.5,33.6,33.85,33.7,58613,1972168.25,26-APR-2019,244,INE734N01019
1581,SOBHA,EQ,486.2,494.0,486.0,489.95,489.05,486.05,57626,28213922.2,26-APR-2019,3826,INE671H01015
1582,SOFTTECH,SM,60.5,62.0,60.5,62.0,62.0,60.5,3200,196000.0,26-APR-2019,2,INE728Z01015
1583,SOLARA,EQ,400.0,407.05,393.0,396.0,393.5,403.2,21233,8478636.75,26-APR-2019,697,INE624Z01016
1584,SOLARINDS,EQ,1072.35,1095.0,1060.0,1081.6,1095.0,1072.3,3965,4264872.5,26-APR-2019,433,INE343H01029
1585,SOMANYCERA,EQ,409.95,410.0,401.55,406.7,407.0,407.4,5723,2321883.4,26-APR-2019,398,INE355A01028
1586,SOMATEX,BE,3.85,3.85,3.85,3.85,3.85,3.85,475,1828.75,26-APR-2019,2,INE314C01013
1587,SOMICONVEY,EQ,24.2,24.2,23.5,23.5,23.5,23.5,853,20124.15,26-APR-2019,13,INE323J01019
1588,SONATSOFTW,EQ,333.8,336.0,327.0,330.1,330.0,332.15,26603,8821291.1,26-APR-2019,2641,INE269A01021
1589,SORILINFRA,EQ,313.35,317.65,308.0,311.55,310.0,310.3,26253,8194625.5,26-APR-2019,624,INE034H01016
1590,SOTL,EQ,1166.0,1196.5,1155.05,1160.6,1161.0,1176.7,236,276298.25,26-APR-2019,72,INE035D01012
1591,SOUTHBANK,EQ,16.3,16.6,16.3,16.35,16.4,16.35,7947333,130210751.15,26-APR-2019,5280,INE683A01023
1592,SOUTHWEST,EQ,28.8,28.8,26.5,26.5,26.5,28.1,1160,31617.0,26-APR-2019,8,INE980Y01015
1593,SPAL,EQ,306.0,309.0,300.05,304.8,305.0,301.3,5744,1741436.35,26-APR-2019,182,INE212I01016
1594,SPARC,EQ,175.15,177.5,173.5,174.25,174.3,175.15,157808,27637068.0,26-APR-2019,2988,INE232I01014
1595,SPCENET,EQ,1.2,1.2,1.2,1.2,1.2,1.25,12278,14733.6,26-APR-2019,5,INE970N01027
1596,SPECIALITY,EQ,95.5,96.0,92.0,93.55,93.4,94.25,26308,2483137.05,26-APR-2019,387,INE247M01014
1597,SPENCERS,EQ,148.5,150.8,145.1,147.6,145.15,147.9,160086,23688385.3,26-APR-2019,2238,INE020801028
1598,SPENTEX,BE,1.85,1.85,1.85,1.85,1.85,1.8,126,233.1,26-APR-2019,3,INE376C01020
1599,SPIC,EQ,25.1,25.6,24.7,25.1,25.15,25.05,38855,975490.05,26-APR-2019,154,INE147A01011
1600,SPICEMOBI,EQ,7.55,8.25,7.25,7.8,8.2,7.8,463,3554.2,26-APR-2019,25,INE927C01020
1601,SPLIL,EQ,45.5,46.4,45.0,45.9,45.95,45.1,14037,641564.3,26-APR-2019,247,INE978G01016
1602,SPMLINFRA,EQ,27.4,28.25,27.15,27.6,27.4,27.25,30083,829717.55,26-APR-2019,271,INE937A01023
1603,SPTL,EQ,18.6,19.1,18.45,18.55,18.65,18.5,959434,17903387.3,26-APR-2019,2480,INE501W01021
1604,SPYL,BE,0.25,0.25,0.2,0.25,0.25,0.25,633754,126883.45,26-APR-2019,53,INE268L01020
1605,SQSBFSI,EQ,489.05,492.65,485.1,485.8,485.15,486.85,892,434364.05,26-APR-2019,62,INE201K01015
1606,SREEL,EQ,215.05,218.0,213.0,213.9,213.8,215.0,3006,645065.5,26-APR-2019,84,INE099F01013
1607,SREIBNPNCD,NL,920.0,920.0,915.0,915.0,915.0,920.0,49,44975.1,26-APR-2019,3,INE881J07EN8
1608,SREIBNPNCD,NP,855.0,925.0,855.0,925.0,925.0,900.0,50,43450.0,26-APR-2019,2,INE881J08581
1609,SREIBNPNCD,NU,950.0,960.0,950.0,959.9,959.9,915.0,1368,1308159.9,26-APR-2019,33,INE881J08631
1610,SREIBNPNCD,NW,1125.0,1125.0,1125.0,1125.0,1125.0,1100.0,100,112500.0,26-APR-2019,1,INE881J08656
1611,SREINFRA,EQ,27.0,27.3,26.3,26.7,26.8,26.85,568374,15155937.25,26-APR-2019,1484,INE872A01014
1612,SREINFRA,NX,968.0,968.0,966.7,966.7,966.7,965.0,8,7736.2,26-APR-2019,2,INE872A07TW5
1613,SREINFRA,NZ,960.0,1000.0,960.0,1000.0,1000.0,952.96,1623,1618529.11,26-APR-2019,21,INE872A07UA9
1614,SREINFRA,Y1,925.0,925.0,925.0,925.0,925.0,931.0,30,27750.0,26-APR-2019,1,INE872A07UB7
1615,SREINFRA,Y9,910.0,910.0,910.0,910.0,910.0,910.0,20,18200.0,26-APR-2019,2,INE872A07UJ0
1616,SREINFRA,YH,950.0,950.0,950.0,950.0,950.0,970.0,1,950.0,26-APR-2019,1,INE872A07UO0
1617,SREINFRA,YM,890.01,890.01,890.0,890.0,890.0,900.0,30,26700.1,26-APR-2019,3,INE872A08DI6
1618,SREINFRA,YN,1029.0,1029.0,1029.0,1029.0,1029.0,959.8,1,1029.0,26-APR-2019,1,INE872A08DJ4
1619,SRF,EQ,2526.5,2566.1,2511.2,2557.3,2551.8,2525.05,184195,468383089.75,26-APR-2019,15908,INE647A01010
1620,SRHHYPOLTD,EQ,171.85,172.0,168.25,171.0,170.8,168.0,3813,647751.55,26-APR-2019,78,INE917H01012
1621,SRIPIPES,EQ,223.0,223.25,220.25,220.6,220.25,222.45,12493,2770045.35,26-APR-2019,533,INE943C01027
1622,SRSLTD,BZ,0.25,0.25,0.2,0.25,0.25,0.25,102690,25057.55,26-APR-2019,52,INE219H01039
1623,SRTRANSFIN,EQ,1157.0,1169.0,1121.55,1135.5,1134.0,1153.1,732790,833548831.65,26-APR-2019,29674,INE721A01013
1624,SRTRANSFIN,Y3,1050.0,1050.0,1035.01,1035.01,1035.01,1030.12,9,9375.05,26-APR-2019,3,INE721A07GT7
1625,SRTRANSFIN,YH,970.21,970.21,968.3,969.92,968.3,977.5,157,152277.55,26-APR-2019,5,INE721A07NT3
1626,SRTRANSFIN,YK,1036.25,1036.25,1036.25,1036.25,1036.25,1051.57,25,25906.25,26-APR-2019,25,INE721A07NW7
1627,SRTRANSFIN,YL,1047.0,1048.0,1047.0,1047.98,1047.99,1046.4,300,314298.0,26-APR-2019,6,INE721A07NX5
1628,SRTRANSFIN,YM,1051.0,1055.0,1051.0,1055.0,1055.0,1050.0,35,36885.0,26-APR-2019,2,INE721A07NY3
1629,SRTRANSFIN,YQ,1010.0,1025.0,1010.0,1025.0,1025.0,1020.0,225,227630.25,26-APR-2019,5,INE721A07OD5
1630,SRTRANSFIN,YU,995.0,995.0,995.0,995.0,995.0,1000.0,1,995.0,26-APR-2019,1,INE721A07OH6
1631,SRTRANSFIN,YW,1005.0,1005.0,1005.0,1005.0,1005.0,1022.0,90,90450.0,26-APR-2019,1,INE721A07ON4
1632,SRTRANSFIN,Z1,975.05,995.0,975.05,995.0,995.0,1010.0,12,11740.5,26-APR-2019,4,INE721A07OR5
1633,SSWL,EQ,824.75,829.85,815.0,818.95,815.05,826.4,4720,3872040.85,26-APR-2019,590,INE802C01017
1634,STAMPEDE,BE,1.5,1.5,1.45,1.45,1.45,1.5,22611,32960.5,26-APR-2019,43,INE224E01028
1635,STAN,DR,53.5,53.5,53.5,53.5,53.5,53.95,942,50397.0,26-APR-2019,14,INE028L21018
1636,STAR,EQ,479.05,491.3,477.4,479.6,479.95,477.15,1086569,526448146.05,26-APR-2019,17434,INE939A01011
1637,STARCEMENT,EQ,107.35,108.5,106.1,107.25,106.5,107.95,26738,2876344.55,26-APR-2019,308,INE460H01021
1638,STARPAPER,EQ,125.95,126.45,123.3,123.7,123.5,125.05,23037,2874008.65,26-APR-2019,467,INE733A01018
1639,STCINDIA,EQ,124.7,124.95,122.3,122.7,122.55,124.85,70480,8687811.65,26-APR-2019,1451,INE655A01013
1640,STEELCITY,SM,60.05,60.05,59.0,59.0,59.0,61.0,6000,358100.0,26-APR-2019,3,INE395H01011
1641,STEELXIND,EQ,16.85,17.5,16.8,17.3,17.3,17.0,11061,189033.25,26-APR-2019,75,INE503B01013
1642,STEL,EQ,99.15,99.7,96.05,98.2,99.25,97.9,4990,488187.0,26-APR-2019,165,INE577L01016
1643,STERTOOLS,EQ,276.0,280.0,275.65,277.7,276.0,278.95,3461,960678.45,26-APR-2019,78,INE334A01023
1644,STRTECH,EQ,192.1,199.6,180.2,197.85,198.6,191.35,18311505,3459709683.0,26-APR-2019,127010,INE089C01029
1645,SUBEX,EQ,7.1,7.2,6.9,6.95,6.95,7.15,861491,6047187.9,26-APR-2019,613,INE754A01014
1646,SUBROS,EQ,294.0,294.0,286.15,289.6,288.05,288.7,11088,3197414.4,26-APR-2019,380,INE287B01021
1647,SUDARSCHEM,EQ,333.0,339.35,330.95,334.25,333.3,331.1,33847,11323809.65,26-APR-2019,1371,INE659A01023
1648,SUJANAUNI,BE,0.3,0.3,0.25,0.3,0.3,0.25,472792,140983.8,26-APR-2019,59,INE216G01011
