,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
1444,RTNPOWER,EQ,2.75,2.75,2.65,2.7,2.7,2.7,1203310,3254939.65,24-APR-2019,427,INE399K01017
1445,RUBYMILLS,EQ,268.0,268.0,261.25,265.5,263.55,266.85,2300,609476.8,24-APR-2019,138,INE301D01026
1446,RUCHINFRA,BE,2.85,3.0,2.85,2.9,2.9,2.95,15968,46007.5,24-APR-2019,29,INE413B01023
1447,RUCHIRA,EQ,101.9,102.45,99.45,100.15,100.1,101.0,24637,2478641.15,24-APR-2019,498,INE803H01014
1448,RUCHISOYA,EQ,6.95,7.15,6.85,7.0,7.0,6.95,1511431,10610932.6,24-APR-2019,1309,INE619A01027
1449,RUPA,EQ,329.4,334.95,323.0,326.7,325.7,327.2,15820,5149468.05,24-APR-2019,657,INE895B01021
1450,RUSHIL,EQ,593.0,620.9,582.65,590.2,590.0,592.65,63533,38256835.9,24-APR-2019,3222,INE573K01017
1451,RVNL,EQ,23.45,24.2,23.35,23.7,23.7,23.25,10435909,246800502.85,24-APR-2019,17183,INE415G01027
1452,SABTN,BE,4.95,4.95,4.75,4.9,4.9,4.95,2449,11907.05,24-APR-2019,13,INE416A01036
1453,SADBHAV,EQ,229.65,232.0,226.0,228.7,228.0,229.65,431189,98412626.45,24-APR-2019,977,INE226H01026
1454,SADBHIN,EQ,86.1,87.7,85.0,87.4,87.0,87.0,2275,196106.6,24-APR-2019,67,INE764L01010
1455,SAGARDEEP,BE,52.0,53.0,51.0,52.55,52.95,51.65,30363,1584941.2,24-APR-2019,109,INE976T01013
1456,SAGCEM,EQ,602.05,623.0,601.0,612.35,607.0,602.2,2653,1617267.85,24-APR-2019,232,INE229C01013
1457,SAIL,EQ,54.85,57.05,54.05,56.45,56.45,54.65,23743401,1326944128.0,24-APR-2019,42080,INE114A01011
1458,SAKAR,EQ,63.05,68.95,61.1,63.6,64.0,64.25,24246,1623357.35,24-APR-2019,528,INE732S01012
1459,SAKHTISUG,BE,11.0,11.25,10.8,11.0,11.2,11.05,11767,129577.55,24-APR-2019,48,INE623A01011
1460,SAKSOFT,EQ,283.0,288.5,283.0,284.05,283.1,282.65,1892,539407.45,24-APR-2019,96,INE667G01015
1461,SAKUMA,EQ,30.0,32.55,29.35,31.6,31.8,30.15,398288,12534612.0,24-APR-2019,1770,INE190H01024
1462,SALASAR,EQ,214.3,215.65,212.5,213.2,212.5,214.15,28829,6164086.7,24-APR-2019,203,INE170V01019
1463,SALONA,EQ,106.7,106.75,93.2,98.45,96.2,97.05,45208,4614296.8,24-APR-2019,882,INE498E01010
1464,SALSTEEL,EQ,5.0,5.0,4.75,4.95,4.95,4.9,20508,101289.0,24-APR-2019,61,INE658G01014
1465,SALZERELEC,EQ,126.25,127.8,124.0,124.25,124.1,126.15,2990,375220.0,24-APR-2019,103,INE457F01013
1466,SAMBHAAV,EQ,4.15,4.5,4.0,4.45,4.5,4.1,34025,148198.85,24-APR-2019,76,INE699B01027
1467,SANCO,EQ,14.45,14.6,14.1,14.4,14.2,14.2,101459,1457443.8,24-APR-2019,125,INE782L01012
1468,SANDESH,EQ,722.2,731.65,700.0,722.5,722.0,733.2,780,562038.55,24-APR-2019,133,INE583B01015
1469,SANDHAR,EQ,266.0,271.9,266.0,270.15,270.0,270.9,60653,16380126.2,24-APR-2019,835,INE278H01035
1470,SANGAMIND,EQ,61.05,61.4,60.25,60.8,61.0,61.35,1713,104023.55,24-APR-2019,39,INE495C01010
1471,SANGHIIND,EQ,61.9,63.4,60.25,62.85,63.0,60.8,34299,2123578.95,24-APR-2019,632,INE999B01013
1472,SANGHVIFOR,EQ,23.5,24.8,22.8,23.65,23.5,22.75,3111,73773.85,24-APR-2019,35,INE263L01013
1473,SANGHVIMOV,EQ,126.95,130.55,126.05,128.25,129.0,125.65,236768,30195654.05,24-APR-2019,490,INE989A01024
1474,SANOFI,EQ,5710.0,5744.0,5655.0,5669.0,5672.0,5707.85,3288,18665251.6,24-APR-2019,1489,INE058A01010
1475,SANWARIA,EQ,9.0,9.0,7.6,8.6,8.6,8.9,1967132,16712062.75,24-APR-2019,2448,INE890C01046
1476,SARDAEN,EQ,282.05,287.8,280.2,283.55,282.0,285.8,20973,5945195.2,24-APR-2019,724,INE385C01013
1477,SAREGAMA,EQ,580.0,587.3,570.3,575.2,575.9,572.55,14210,8214704.05,24-APR-2019,638,INE979A01017
1478,SARLAPOLY,EQ,25.2,26.2,24.4,24.7,24.8,25.55,108157,2668306.2,24-APR-2019,464,INE453D01025
1479,SARVESHWAR,SM,34.65,35.5,34.65,35.45,35.45,34.7,6400,224400.0,24-APR-2019,4,INE324X01018
1480,SASKEN,EQ,740.0,748.9,728.2,737.95,736.0,705.9,223098,164635759.95,24-APR-2019,10096,INE231F01020
1481,SASTASUNDR,EQ,121.5,121.95,118.5,120.4,121.75,121.05,1331,160458.3,24-APR-2019,63,INE019J01013
1482,SATHAISPAT,BZ,7.6,7.65,7.6,7.6,7.6,7.6,315,2399.0,24-APR-2019,5,INE176C01016
1483,SATIN,EQ,338.85,352.7,333.0,344.35,349.2,336.2,10847,3698041.95,24-APR-2019,549,INE836B01017
1484,SBIETFQLTY,EQ,97.95,98.45,97.74,98.45,98.45,97.97,251,24622.04,24-APR-2019,18,INF200KA1WX6
1485,SBILIFE,EQ,602.0,615.0,600.25,610.3,609.6,600.2,222954,135941136.9,24-APR-2019,21924,INE123W01016
1486,SBIN,EQ,305.85,311.95,303.6,310.75,310.75,305.25,15228591,4672690328.65,24-APR-2019,100240,INE062A01020
1487,SBIN,N2,10621.5,10622.0,10601.21,10601.23,10601.21,10601.0,57,605147.22,24-APR-2019,5,INE062A08025
1488,SBIN,N5,11000.0,11024.0,11000.0,11020.1,11020.1,11001.0,111,1222047.9,24-APR-2019,24,INE062A08058
1489,SCAPDVR,BE,0.85,0.85,0.8,0.8,0.8,0.8,294,235.5,24-APR-2019,5,INE224E01036
1490,SCHAEFFLER,EQ,5575.0,5595.05,5481.3,5500.0,5481.3,5577.85,818,4523438.25,24-APR-2019,318,INE513A01014
1491,SCHAND,EQ,161.55,163.3,160.65,161.35,161.7,161.7,7885,1276911.3,24-APR-2019,240,INE807K01035
1492,SCHNEIDER,EQ,104.5,104.5,102.0,103.5,103.5,103.75,71552,7400434.45,24-APR-2019,978,INE839M01018
1493,SCI,EQ,34.8,35.1,34.65,35.0,35.1,34.85,271833,9487838.0,24-APR-2019,1152,INE109A01011
1494,SDBL,EQ,153.3,157.4,153.3,155.65,156.0,156.05,4956,771971.7,24-APR-2019,222,INE480C01012
1495,SEAMECLTD,EQ,476.7,479.8,465.0,477.3,478.4,476.7,40488,19308240.75,24-APR-2019,314,INE497B01018
1496,SECURCRED,SM,88.0,101.95,88.0,101.95,101.95,90.0,3000,290310.0,24-APR-2019,3,INE195Y01010
1497,SELAN,EQ,187.2,187.85,186.3,187.0,186.5,187.6,31619,5918271.7,24-APR-2019,1062,INE818A01017
1498,SELMCL,EQ,1.05,1.15,1.05,1.1,1.15,1.1,32814,36175.9,24-APR-2019,42,INE105I01012
1499,SEPOWER,EQ,4.0,4.15,4.0,4.0,4.0,4.15,1455,5902.5,24-APR-2019,3,INE735M01018
1500,SEQUENT,EQ,69.55,73.0,69.15,72.65,72.6,69.15,636654,45622026.05,24-APR-2019,5369,INE807F01027
1501,SESHAPAPER,EQ,950.1,959.0,930.05,940.85,940.9,947.0,1878,1768995.85,24-APR-2019,167,INE630A01016
1502,SETCO,EQ,30.45,30.5,29.85,30.25,30.25,30.1,47331,1427544.45,24-APR-2019,381,INE878E01021
1503,SETFGOLD,EQ,2839.0,2840.85,2827.2,2837.4,2840.85,2840.85,1630,4618952.95,24-APR-2019,225,INF200K01099
1504,SETFNIF50,EQ,118.1,119.77,107.9,119.47,119.72,118.11,327452,38424648.42,24-APR-2019,427,INF200KA1FS1
1505,SETFNIFBK,EQ,292.0,303.85,292.0,301.57,301.5,297.96,20767,6206890.05,24-APR-2019,153,INF200KA1580
1506,SETFNN50,EQ,284.2,286.45,284.1,285.82,286.45,284.59,591,168177.86,24-APR-2019,28,INF200KA1598
1507,SFL,EQ,1340.0,1360.05,1340.0,1353.9,1359.9,1350.6,3056,4132485.4,24-APR-2019,267,INE916U01025
1508,SGBAUG24,GB,3000.0,3000.0,2980.0,2980.0,2980.0,2989.0,116,347505.85,24-APR-2019,15,IN0020160027
1509,SGBDEC26,GB,3000.0,3000.0,3000.0,3000.0,3000.0,2896.0,2,6000.0,24-APR-2019,1,IN0020180389
1510,SGBFEB24,GB,2970.5,2970.5,2968.05,2968.05,2968.05,2985.0,50,148467.75,24-APR-2019,5,IN0020150101
1511,SGBFEB27,GB,3000.0,3000.0,3000.0,3000.0,3000.0,2930.0,7,21000.0,24-APR-2019,2,IN0020180561
1512,SGBJAN27,GB,3000.0,3000.0,3000.0,3000.0,3000.0,2899.0,1,3000.0,24-APR-2019,1,IN0020180462
1513,SGBJUL25,GB,2965.0,2971.0,2951.0,2951.76,2951.0,2936.05,38,112421.0,24-APR-2019,7,IN0020170034
1514,SGBMAR25,GB,2958.97,2960.0,2958.0,2960.0,2960.0,2959.98,214,633397.36,24-APR-2019,14,IN0020160126
1515,SGBMAY25,GB,2958.0,2958.0,2952.1,2956.0,2956.0,2960.0,27,79840.3,24-APR-2019,3,IN0020170018
1516,SGBMAY26,GB,2920.0,2920.0,2920.0,2920.0,2920.0,2915.0,1,2920.0,24-APR-2019,1,IN0020180033
1517,SGBNOV23,GB,3000.0,3000.0,3000.0,3000.0,3000.0,3036.0,13,39000.0,24-APR-2019,2,IN0020150085
1518,SGBNOV24,GB,2994.0,3000.0,2994.0,2998.0,2998.0,3000.0,1106,3316409.75,24-APR-2019,33,IN0020160076
1519,SGBNOV25,GB,2940.0,2940.0,2940.0,2940.0,2940.0,2940.0,10,29400.0,24-APR-2019,1,IN0020170091
1520,SGBNOV26,GB,2900.0,2900.0,2880.01,2883.0,2883.0,2939.99,9,25989.03,24-APR-2019,5,IN0020180314
1521,SGBOCT25,GB,2900.0,2907.1,2900.0,2907.1,2907.1,2906.0,16,46407.1,24-APR-2019,2,IN0020170059
1522,SGBOCT25IV,GB,3020.0,3020.0,2973.99,2973.99,2973.99,2906.0,63,188773.87,24-APR-2019,5,IN0020170067
1523,SGBOCT26,GB,2975.0,2975.0,2850.0,2850.0,2850.0,2851.0,33,94894.4,24-APR-2019,10,IN0020180249
1524,SGL,EQ,7.35,7.7,7.0,7.6,7.5,7.1,13213,97536.6,24-APR-2019,59,INE353H01010
1525,SHAHALLOYS,EQ,15.6,16.85,15.25,16.2,16.85,15.6,1161,18192.35,24-APR-2019,31,INE640C01011
1526,SHAKTIPUMP,EQ,425.7,432.0,422.35,424.95,423.25,421.3,19141,8160654.05,24-APR-2019,938,INE908D01010
1527,SHALBY,EQ,131.0,135.2,130.9,132.75,132.6,132.1,14443,1919387.4,24-APR-2019,640,INE597J01018
1528,SHALPAINTS,EQ,86.0,86.75,82.2,83.65,83.3,85.9,60901,5175832.6,24-APR-2019,875,INE849C01026
1529,SHANKARA,EQ,507.55,515.0,506.0,508.1,506.6,507.2,35635,18147691.15,24-APR-2019,1992,INE274V01019
1530,SHANTIGEAR,EQ,128.15,128.85,127.85,128.75,128.55,128.5,2852,365923.05,24-APR-2019,80,INE631A01022
1531,SHARDACROP,EQ,379.35,391.45,379.25,385.05,384.95,381.95,2725,1041457.9,24-APR-2019,127,INE221J01015
1532,SHARDAMOTR,EQ,1469.1,1469.1,1450.0,1457.6,1452.1,1473.3,607,882841.45,24-APR-2019,84,INE597I01010
1533,SHARIABEES,EQ,253.99,256.0,253.99,256.0,256.0,256.84,70,17807.2,24-APR-2019,3,INF732E01128
1534,SHEMAROO,EQ,395.2,399.9,384.05,394.95,395.0,397.15,5972,2339204.8,24-APR-2019,552,INE363M01019
1535,SHILPAMED,EQ,415.8,418.85,403.0,405.05,407.0,413.45,24321,9967397.5,24-APR-2019,1081,INE790G01031
1536,SHILPI,BZ,1.7,1.7,1.65,1.7,1.7,1.7,12895,21905.5,24-APR-2019,26,INE510K01019
1537,SHIRPUR-G,EQ,20.2,21.15,19.3,19.3,19.3,20.3,141796,2751248.75,24-APR-2019,401,INE196B01016
1538,SHIVAMAUTO,EQ,39.7,39.75,38.55,39.35,39.75,39.4,94490,3686456.5,24-APR-2019,1075,INE637H01024
1539,SHIVAMILLS,EQ,50.5,51.1,49.35,49.5,49.65,51.5,1599,79999.25,24-APR-2019,31,INE644Y01017
1540,SHIVATEX,EQ,138.85,138.85,130.0,132.75,131.25,138.4,1702,224978.85,24-APR-2019,93,INE705C01020
1541,SHK,EQ,151.3,151.3,148.85,149.6,149.65,149.85,45966,6888486.3,24-APR-2019,1613,INE500L01026
1542,SHOPERSTOP,EQ,449.5,464.3,447.55,459.9,461.0,451.85,44332,20334664.7,24-APR-2019,1179,INE498B01024
1543,SHREECEM,EQ,19250.0,19425.0,18917.0,19397.45,19351.05,19292.4,38710,744651882.8,24-APR-2019,8601,INE070A01015
1544,SHREEPUSHK,EQ,167.95,171.2,166.15,170.95,171.2,166.8,11331,1920919.1,24-APR-2019,316,INE712K01011
1545,SHREERAMA,EQ,6.3,6.3,5.9,5.95,6.0,5.9,39087,237604.05,24-APR-2019,95,INE879A01019
1546,SHRENIK,SM,90.5,90.8,86.4,88.7,86.4,89.3,148750,13288656.25,24-APR-2019,153,INE632X01022
1547,SHREYANIND,EQ,149.3,152.95,148.5,149.25,148.5,149.75,13200,1982945.05,24-APR-2019,315,INE231C01019
1548,SHREYAS,EQ,199.5,199.5,195.65,196.25,196.25,196.35,1930,380536.25,24-APR-2019,84,INE757B01015
1549,SHRIPISTON,BE,1060.0,1060.0,1060.0,1060.0,1060.0,1045.0,1,1060.0,24-APR-2019,1,INE526E01018
1550,SHRIRAMCIT,EQ,1678.5,1724.55,1660.1,1677.85,1685.0,1733.6,2593,4402124.75,24-APR-2019,947,INE722A01011
1551,SHRIRAMEPC,EQ,8.0,8.4,7.8,8.2,8.15,8.0,105894,863602.5,24-APR-2019,267,INE964H01014
1552,SHUBHLAXMI,SM,95.0,95.0,95.0,95.0,95.0,98.5,4000,380000.0,24-APR-2019,1,INE01Z401013
1553,SHYAMCENT,EQ,6.15,6.45,6.0,6.1,6.1,6.3,11168,69466.6,24-APR-2019,30,INE979R01011
1554,SICAGEN,EQ,21.45,25.6,20.8,23.35,23.5,21.35,191129,4542965.8,24-APR-2019,1479,INE176J01011
1555,SICAL,EQ,125.05,127.0,124.6,125.6,125.8,125.2,14724,1844929.8,24-APR-2019,212,INE075B01012
1556,SIEMENS,EQ,1167.75,1180.0,1157.5,1177.6,1174.0,1168.25,186709,217800568.2,24-APR-2019,7068,INE003A01024
1557,SIGIND,EQ,35.15,36.2,34.6,35.2,34.6,35.15,4841,171764.8,24-APR-2019,84,INE529F01035
1558,SIKKO,SM,30.0,30.0,30.0,30.0,30.0,30.0,4000,120000.0,24-APR-2019,1,INE112X01017
1559,SIL,BE,14.0,14.0,13.8,13.8,13.8,13.7,391,5448.8,24-APR-2019,5,INE173A01025
1560,SILINV,EQ,174.95,176.9,172.0,176.85,176.9,174.4,2370,412447.65,24-APR-2019,49,INE923A01015
1561,SILLYMONKS,SM,63.5,63.5,60.0,61.8,61.8,66.5,3600,222360.0,24-APR-2019,3,INE203Y01012
1562,SILVERTUC,SM,123.0,123.0,123.0,123.0,123.0,124.5,20000,2460000.0,24-APR-2019,1,INE625X01018
1563,SIMBHALS,EQ,11.0,11.3,10.55,10.8,10.6,11.1,3431,37716.25,24-APR-2019,32,INE748T01016
1564,SIMPLEXINF,EQ,171.2,174.5,166.55,172.3,170.95,169.2,138111,23516708.15,24-APR-2019,1039,INE059B01024
1565,SINTEX,EQ,8.35,8.45,8.2,8.3,8.3,8.3,1103332,9149269.55,24-APR-2019,2553,INE429C01035
1566,SIRCA,SM,214.2,214.2,209.9,210.7,211.45,215.0,11200,2379560.0,24-APR-2019,11,INE792Z01011
1567,SIS,EQ,825.0,840.0,825.0,836.1,830.05,829.05,1397,1166482.1,24-APR-2019,248,INE285J01010
1568,SITASHREE,BE,0.55,0.65,0.55,0.55,0.55,0.6,3347,1841.0,24-APR-2019,11,INE686I01011
1569,SITINET,BE,4.2,4.25,3.9,4.1,4.1,4.05,58453,241640.5,24-APR-2019,63,INE965H01011
1570,SIYSIL,EQ,402.0,402.0,391.4,392.85,393.3,395.9,4135,1636617.65,24-APR-2019,242,INE076B01028
1571,SJVN,EQ,24.25,24.45,24.05,24.25,24.3,24.25,1858385,45210445.05,24-APR-2019,7770,INE002L01015
1572,SKFINDIA,EQ,2003.7,2024.9,1991.9,1999.4,1992.1,2003.7,67501,135551097.3,24-APR-2019,1280,INE640A01023
1573,SKIL,BE,8.25,8.8,8.15,8.65,8.8,8.55,34625,296867.85,24-APR-2019,96,INE429F01012
1574,SKIPPER,EQ,64.7,64.7,62.55,63.3,63.35,63.7,19426,1232083.55,24-APR-2019,293,INE439E01022
1575,SKMEGGPROD,EQ,52.5,52.5,50.55,51.8,51.7,51.15,15247,785484.9,24-APR-2019,147,INE411D01015
1576,SKSTEXTILE,SM,36.0,37.4,36.0,37.4,37.4,35.7,3000,109400.0,24-APR-2019,2,INE507Y01016
1577,SMARTLINK,EQ,86.55,90.5,85.0,87.05,86.3,85.4,21344,1881025.9,24-APR-2019,346,INE178C01020
1578,SMLISUZU,EQ,814.6,820.05,797.95,803.5,801.25,802.55,11056,8915144.85,24-APR-2019,938,INE294B01019
1579,SMPL,BE,0.45,0.5,0.4,0.5,0.5,0.45,6597,2947.0,24-APR-2019,13,INE215G01021
1580,SMSLIFE,EQ,564.0,570.0,561.8,563.6,562.05,566.85,607,343222.35,24-APR-2019,109,INE320X01016
1581,SMSPHARMA,EQ,62.1,62.15,60.75,61.9,62.0,62.55,20466,1257330.4,24-APR-2019,282,INE812G01025
1582,SNOWMAN,EQ,32.5,33.9,32.05,33.7,33.75,32.35,172003,5675820.25,24-APR-2019,1040,INE734N01019
1583,SOBHA,EQ,499.95,499.95,481.0,485.4,485.25,498.35,103242,50106447.3,24-APR-2019,5372,INE671H01015
1584,SOFTTECH,SM,60.5,60.5,60.5,60.5,60.5,60.6,3200,193600.0,24-APR-2019,2,INE728Z01015
1585,SOLARA,EQ,406.1,406.1,397.0,400.8,400.5,400.05,5987,2398746.1,24-APR-2019,359,INE624Z01016
1586,SOLARINDS,EQ,1061.0,1078.0,1061.0,1070.4,1070.0,1068.5,4030,4321447.95,24-APR-2019,675,INE343H01029
1587,SOMANYCERA,EQ,406.1,406.45,393.1,399.85,395.7,405.0,33362,13347530.85,24-APR-2019,952,INE355A01028
1588,SOMICONVEY,EQ,24.75,24.75,23.2,23.65,24.0,23.3,3327,79911.05,24-APR-2019,23,INE323J01019
1589,SONATSOFTW,EQ,329.45,333.15,327.1,330.55,330.0,327.25,46270,15277923.85,24-APR-2019,1851,INE269A01021
1590,SONISOYA,SM,19.4,19.4,19.4,19.4,19.4,18.55,6000,116400.0,24-APR-2019,1,INE301Z01011
1591,SORILINFRA,EQ,319.9,319.9,306.1,309.35,308.3,313.0,39356,12292159.2,24-APR-2019,931,INE034H01016
1592,SOTL,EQ,1158.95,1159.95,1138.05,1142.6,1140.05,1160.95,212,243520.4,24-APR-2019,56,INE035D01012
1593,SOUTHBANK,EQ,16.25,16.5,16.2,16.4,16.45,16.45,14790976,241560554.0,24-APR-2019,9422,INE683A01023
1594,SOUTHWEST,EQ,28.8,28.8,26.7,28.7,28.7,28.25,300,8424.75,24-APR-2019,4,INE980Y01015
1595,SPAL,EQ,295.15,300.7,291.05,293.05,293.0,297.85,3710,1087688.1,24-APR-2019,151,INE212I01016
1596,SPARC,EQ,178.8,181.05,178.0,179.1,178.6,178.05,151765,27273871.9,24-APR-2019,3627,INE232I01014
1597,SPCENET,EQ,1.3,1.3,1.3,1.3,1.3,1.35,100,130.0,24-APR-2019,1,INE970N01027
1598,SPECIALITY,EQ,95.85,96.9,93.85,94.5,94.25,95.5,27829,2642727.3,24-APR-2019,338,INE247M01014
1599,SPENCERS,EQ,141.9,144.95,139.9,142.0,142.5,141.65,204204,29149065.6,24-APR-2019,2236,INE020801028
1600,SPENTEX,BE,1.8,1.8,1.8,1.8,1.8,1.8,25,45.0,24-APR-2019,1,INE376C01020
1601,SPIC,EQ,25.0,25.1,24.7,25.0,24.85,24.6,26855,669577.25,24-APR-2019,148,INE147A01011
1602,SPICEMOBI,EQ,8.0,8.3,7.85,8.05,8.3,8.25,5892,46910.9,24-APR-2019,38,INE927C01020
1603,SPLIL,EQ,46.4,46.7,45.2,46.0,46.2,44.95,15370,707275.75,24-APR-2019,314,INE978G01016
1604,SPMLINFRA,EQ,28.1,28.8,27.95,28.1,28.0,28.25,5573,157818.85,24-APR-2019,58,INE937A01023
1605,SPTL,EQ,18.45,19.35,18.15,18.9,18.85,18.55,1204040,22607731.4,24-APR-2019,3203,INE501W01021
1606,SPYL,BE,0.25,0.25,0.2,0.25,0.25,0.25,162232,39302.85,24-APR-2019,21,INE268L01020
1607,SQSBFSI,EQ,485.1,490.0,484.35,488.55,486.05,486.05,5146,2507067.5,24-APR-2019,219,INE201K01015
1608,SREEL,EQ,213.0,217.0,211.7,213.9,213.5,212.95,1506,322608.1,24-APR-2019,82,INE099F01013
1609,SREIBNPNCD,N8,1000.0,1000.0,1000.0,1000.0,1000.0,1004.99,41,41000.0,24-APR-2019,2,INE881J07DW1
1610,SREIBNPNCD,NL,920.0,929.95,920.0,926.0,926.0,920.0,100,92649.5,24-APR-2019,5,INE881J07EN8
1611,SREIBNPNCD,NV,895.0,895.0,895.0,895.0,895.0,900.0,6,5370.0,24-APR-2019,1,INE881J08649
1612,SREINFRA,EQ,26.8,27.4,26.8,27.1,27.1,26.85,335419,9096601.3,24-APR-2019,1225,INE872A01014
1613,SREINFRA,NX,965.01,965.01,965.0,965.0,965.0,965.01,10,9650.05,24-APR-2019,3,INE872A07TW5
1614,SREINFRA,Y8,970.0,970.0,970.0,970.0,970.0,970.0,2,1940.0,24-APR-2019,1,INE872A07UI2
1615,SREINFRA,YA,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,25,26250.0,24-APR-2019,1,INE872A07UK8
1616,SREINFRA,YH,974.7,974.7,974.7,974.7,974.7,975.0,1,974.7,24-APR-2019,1,INE872A07UO0
1617,SREINFRA,YL,940.0,940.0,940.0,940.0,940.0,1000.0,90,84600.0,24-APR-2019,3,INE872A07US1
1618,SREINFRA,YM,900.0,900.0,900.0,900.0,900.0,900.0,50,45000.0,24-APR-2019,2,INE872A08DI6
1619,SRF,EQ,2459.0,2521.0,2454.15,2513.45,2512.1,2458.45,232327,577546446.55,24-APR-2019,12155,INE647A01010
1620,SRHHYPOLTD,EQ,170.9,172.25,169.25,171.9,171.25,169.1,3969,679419.55,24-APR-2019,86,INE917H01012
1621,SRIPIPES,EQ,226.65,227.7,222.4,223.1,223.0,226.65,23866,5367058.7,24-APR-2019,636,INE943C01027
1622,SRSLTD,BZ,0.25,0.25,0.2,0.25,0.25,0.25,103773,25538.25,24-APR-2019,50,INE219H01039
1623,SRTRANSFIN,EQ,1167.0,1185.0,1149.6,1179.0,1183.75,1165.95,728916,849635227.5,24-APR-2019,34080,INE721A01013
1624,SRTRANSFIN,Y3,1034.99,1035.0,1034.99,1035.0,1035.0,1035.0,60,62099.6,24-APR-2019,3,INE721A07GT7
1625,SRTRANSFIN,Y8,1090.0,1090.0,1090.0,1090.0,1090.0,1092.0,100,109000.0,24-APR-2019,1,INE721A07HI8
1626,SRTRANSFIN,YA,982.02,990.0,982.01,990.0,990.0,996.0,50,49260.4,24-APR-2019,3,INE721A07HK4
1627,SRTRANSFIN,YI,975.0,975.0,975.0,975.0,975.0,993.95,5,4875.0,24-APR-2019,1,INE721A07NU1
1628,SRTRANSFIN,YJ,1045.0,1055.0,1045.0,1050.0,1050.0,1049.99,120,125600.0,24-APR-2019,3,INE721A07NV9
1629,SRTRANSFIN,YL,1036.0,1036.0,1036.0,1036.0,1036.0,1044.95,75,77700.0,24-APR-2019,1,INE721A07NX5
1630,SRTRANSFIN,YO,985.0,985.0,985.0,985.0,985.0,986.42,60,59100.0,24-APR-2019,3,INE721A07OB9
1631,SRTRANSFIN,YQ,1020.0,1020.0,1020.0,1020.0,1020.0,1010.0,50,51000.0,24-APR-2019,2,INE721A07OD5
1632,SRTRANSFIN,YS,1001.0,1001.0,1001.0,1001.0,1001.0,1003.56,25,25025.0,24-APR-2019,1,INE721A07OF0
1633,SRTRANSFIN,YX,1030.0,1030.0,985.27,997.0,997.0,1000.0,21,20852.7,24-APR-2019,3,INE721A07OO2
1634,SSWL,EQ,821.0,840.25,816.0,831.45,840.0,821.2,6365,5260405.4,24-APR-2019,599,INE802C01017
1635,STAMPEDE,BE,1.55,1.55,1.5,1.55,1.55,1.55,45279,69418.9,24-APR-2019,51,INE224E01028
1636,STAN,DR,54.8,54.8,53.6,54.0,54.0,55.0,1495,81092.95,24-APR-2019,24,INE028L21018
1637,STAR,EQ,477.85,479.05,465.25,474.75,474.5,475.75,680596,321524120.85,24-APR-2019,13924,INE939A01011
1638,STARCEMENT,EQ,106.0,107.0,102.1,106.3,107.0,106.0,98120,10313165.9,24-APR-2019,667,INE460H01021
1639,STARPAPER,EQ,124.1,125.85,124.0,124.6,124.5,124.6,22153,2764838.7,24-APR-2019,445,INE733A01018
1640,STCINDIA,EQ,127.2,131.0,125.85,127.25,127.1,123.05,412095,52801588.2,24-APR-2019,6435,INE655A01013
1641,STEELCITY,SM,57.25,57.25,57.25,57.25,57.25,57.9,2000,114500.0,24-APR-2019,1,INE395H01011
1642,STEELXIND,EQ,16.8,17.2,16.5,17.0,17.15,17.0,4047,68147.0,24-APR-2019,41,INE503B01013
1643,STEL,EQ,100.05,100.05,96.05,98.45,97.75,100.0,3858,380376.05,24-APR-2019,164,INE577L01016
1644,STERTOOLS,EQ,276.35,286.7,276.35,286.05,286.7,279.5,3270,919196.2,24-APR-2019,106,INE334A01023
1645,STRTECH,EQ,216.0,217.0,192.05,193.15,193.3,207.35,11562125,2301098120.4,24-APR-2019,115001,INE089C01029
1646,SUBEX,EQ,6.9,7.45,6.9,7.35,7.4,6.85,2651334,19336644.05,24-APR-2019,1419,INE754A01014
1647,SUBROS,EQ,290.0,292.0,287.0,291.1,291.0,287.9,24264,7029214.7,24-APR-2019,446,INE287B01021
1648,SUDARSCHEM,EQ,330.0,331.95,323.4,327.25,328.9,329.75,19659,6444629.05,24-APR-2019,887,INE659A01023
1649,SUJANAUNI,BE,0.3,0.3,0.25,0.25,0.25,0.3,10368,2685.25,24-APR-2019,20,INE216G01011
1650,SUMEETINDS,EQ,4.05,4.05,3.8,3.8,3.85,3.95,42499,165636.5,24-APR-2019,148,INE235C01010
1651,SUMIT,SM,34.2,35.0,34.2,35.0,35.0,33.2,21000,732600.0,24-APR-2019,3,INE748Z01013
1652,SUMMITSEC,EQ,630.15,634.0,623.5,625.2,625.0,633.95,1403,877978.2,24-APR-2019,101,INE519C01017
1653,SUNCLAYLTD,EQ,2867.95,2868.0,2815.1,2834.9,2830.5,2858.0,240,680382.25,24-APR-2019,107,INE105A01035
1654,SUNDARAM,EQ,1.7,1.75,1.65,1.7,1.7,1.7,80219,137358.75,24-APR-2019,120,INE108E01023
1655,SUNDARMFIN,EQ,1486.55,1487.35,1451.35,1457.65,1460.0,1477.8,15853,23260175.0,24-APR-2019,724,INE660A01013
1656,SUNDARMHLD,EQ,84.25,84.6,80.8,81.1,81.0,84.1,118137,9602781.85,24-APR-2019,1296,INE202Z01029
